,Smiles
12090,c1c(C=Cc2cc(O)c(O)cc2)cc(O)cc1O
12091,c1cc(S(=O)(=O)Nc2cc(C)on2)ccc1N
12092,OC(c1ccc(NS(=O)(C)=O)cc1)CNC(C)C
12093,C(C(OCC(O)C1C(O)=C(O)C(=O)O1)=O)CCCCCCCCCCCCCC
12094,OCc1sc(-c2ccc(-c3ccc(CO)s3)o2)cc1
12095,C1(OC2CC(N)C(OC3CCCCO3)C(C)O2)c2c(O)c3c(c(O)c2CC(O)(C(=O)CO)C1)C(=O)c1cccc(OC)c1C3=O
12096,c1(O)ccc(/C=C/C(=O)O[C@@H]2C[C@](O)(C(O)=O)C[C@@H](O)[C@H]2O)cc1O
12097,C12(O)C34C5(C(O)C1OC(=O)C2C)C1(C(O3)OC(=O)C1O)C(C(C)(C)C)CC5OC4=O
12098,C1(C)CCC2C(C)C(O)OC3OC4(C)CCC1C23OO4
12099,c1c(S(=O)(Nc2nccc(C)n2)=O)ccc(N)c1
12100,c1cc(F)ccc1C(=O)CCCN1CC=C(n2c3c(cccc3)[nH]c2=O)CC1
12101,N1(c2ccccc2)C(=O)C(CCCC)C(=O)N1c1ccccc1
12102,c1ccc(OC)c(OCC(O)CN2CCN(CC(=O)Nc3c(C)cccc3C)CC2)c1
12103,c1cc(OC(C)(C(OCCOC(=O)c2cccnc2)=O)C)ccc1Cl
12104,C1C2(C)C(CC(C)(C(=O)O)C1)C1=CC(=O)C3C4(C)C(C(C)(C)C(O)CC4)CCC3(C)C1(C)CC2
12105,C(NC(=O)c1cc(S(N)(=O)=O)ccc1OC)C1CCCN1CC
12106,n1cnc(Nc2cc(Cl)c(OCc3cc(F)ccc3)cc2)c2cc(NC(C=C)=O)ccc12
12107,N1(CC(Nc2c(C)cccc2C)=O)CCN(CC(O)COc2c(OC)cccc2)CC1
12108,C1(C)C2[C@@H](C)[C@]3(CC[C@@H](C)[C@@H](CC(C)O)O3)O[C@H]1CC[C@@H](CC)/C=C\C=C\C[C@H](C)[C@@H](O)[C@@](O)(C)C(=O)[C@H](C)[C@@H](O)C(C)C(=O)[C@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O2
12109,CC1C(O)C(C)CCCC2OC2CC(C(C)=Cc2nc(C)sc2)OC(=O)CC(O)C(C)(C)C1=O
12110,C1C2CCC(Cc3ccc(C=CCN4CCC(C(F)(F)F)CC4)cc31)C21CN(CC(F)(F)F)S(=O)(=O)N1
12111,O1[C@H](n2cc(F)c(N)nc2=O)CS[C@@H]1CO
12112,c1c(Cc2cnc3ccc(-c4cnn(C)c4)nn32)ccc2ncccc12
12113,c1(O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cnc1C(N)=O
12114,c1(NC(=O)c2cnoc2C)ccc(C(F)(F)F)cc1
12115,C(O)C1OC(c2cc(Cc3ccc(OCC)cc3)c(Cl)cc2)C(O)C(O)C1O
12116,C1CC[C@H]2[C@@H]1C[C@@H](C(=O)O)N2C([C@H](C)N[C@@H](CCc1ccccc1)C(=O)OCC)=O
12117,CC(CC)Nc1c(C(=O)N)cc(C)c(C(NC2CC3CCC(N3c3ncc(C(C4CC4)=O)cc3)C2)=O)c1
12118,c1(C(=O)C)cc([N+]([O-])=O)c(Sc2c(Cl)c(Cl)ccc2)s1
12119,O=C(O)C1CCC(CN)CC1
12120,C[C@@H](c1ncc(F)cn1)Nc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1
12121,C1[C@@H]2[C@](c3cc(NC(=O)c4ncc(F)cc4)ccc3F)(CO1)N=C(N)SC2
12122,C1OC[C@H](C)N(c2nc3c(c(N4CCOC[C@@H]4C)n2)ccc(-c2ccc(OC)c(CO)c2)n3)C1
12123,FC(F)(c1ccc(C(C2C(=O)CCCC2=O)=O)c([N+]([O-])=O)c1)F
12124,C(C(c1ccccc1)COC(=O)N)OC(=O)N
12125,CC12CC(c3ccc(N(C)C)cc3)C3=C4C(=CC(=O)CC4)CCC3C1CCC2(O)C#CC
12126,c1([C@H](C)NC(/C(C#N)=C/c2cccc(Br)n2)=O)ccccc1
12127,c1ccc2c(nc(N)n2S(c2ccc(C)cc2)(=O)=O)c1
12128,CC1CC(N(C)C)C(O)C(OC2C(O)(C)CC(C)CN(C)C(C)C(O)C(C)(O)C(CC)OC(=O)C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C2C)O1
12129,S1c2c(cccc2)N(CCC2CCCCN2C)c2cc(SC)ccc21
12130,c1(CC2CCN(C(C)C(c3ccc(O)cc3)O)CC2)ccccc1
12131,C1CN(C2CCc3cc(Nc4nn(-c5cc6c(nn5)-c5c(cccc5)CCC6)c(N)n4)ccc3CC2)CC1
12132,c1c2c(ccc1)c1c([nH]2)[C@](c2c(OC)cc3c(c2)[C@@]24[C@@H](N3C)[C@](C(OC)=O)(O)[C@H](OC(C)=O)[C@]3(CC)C=CCN([C@@H]32)CC4)(C(=O)OC)C[C@@H]2C=C(CC)CN(C2)C1
12133,C1(O)C(O)C(O)C(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)OC1C
12134,Clc1c(F)c(Nc2c3c(cc(OC)c(OC4CCN(CC(NC)=O)CC4)c3)ncn2)ccc1
12135,[O-][N+]12CCCC3C1C(C1N(C(=O)CCC1)C3)CCC2
12136,c1nc2c(c3n(-c4ccc(C(C)(C#N)C)cc4)c(=O)n(C)c13)cc(-c1cnc3c(cccc3)c1)cc2
12137,O[C@H](C[C@H]1O[C@@]2([C@H](C)[C@H]3OC(=O)/C=C/[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@](O)(C)[C@H](O)[C@@H](C)C/C=C/C=C/[C@@H](CC)CC[C@H]([C@@H]3C)O2)CC[C@H]1C)C
12138,C(C(C)(C)c1ccc(-n2c3c4cc(-c5cc6ccccc6nc5)ccc4ncc3n(C)c2=O)cc1)#N
12139,C1(=O)[C@@H](c2c3c(cccc3)[nH]c2)[C@H](c2c3cccc4c3n(c2)CCC4)C(=O)N1
12140,c12c3c(ccc1C(C)(C)CCC2)C1=C([C@@H](C)CO1)C(=O)C3=O
12141,s1c(-c2ccnc(C(C)(C(F)(F)F)C)c2)c(C)nc1NC(N1CCC[C@H]1C(=O)N)=O
12142,OC1C(OC(C=Cc2ccc(O)c(O)c2)=O)CC(C(O)=O)(O)CC1O
12143,c1cc(-c2cc(=O)c3c(cc(OC4OC(C(=O)O)C(O)C(O)C4O)c(O)c3O)o2)ccc1
12144,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1.Cl
12145,C12CC(C)C3=CC(=O)C=CC3(C)C1(F)C(O)CC1(C)C(C(=O)C)(OC(C)=O)CCC21
12146,CC[C@H](N1C(=O)CCC1)C(=O)N
12147,C1(=C)[C@@H]2CC[C@H]3[C@]45[C@H]([C@H](O)[C@@](O)(OC4)[C@]3([C@@H]2O)C1=O)C(C)(C)CC[C@@H]5O
12148,c1([C@@H](c2[nH]cnc2)C)cccc(C)c1C
12149,C(CCCC[C@@H]1Cc2c(ccc(O)c2)[C@@H]2[C@@H]1[C@H]1[C@@](C)([C@@H](O)CC1)CC2)CCCCS(=O)CCCC(C(F)(F)F)(F)F
12150,C(NCCOc1ccccc1OC)C(O)COc1cccc2[nH]c3c(cccc3)c21
12151,C1(=O)C(C)C2(O)C(C(O)C34C5OC(=O)C23OC2OC(=O)C(O)C24C(C(C)(C)C)C5)O1
12152,c1(C2CCNCC2)c(C)cc(Nc2nc(Nc3c(S(C(C)C)(=O)=O)cccc3)c(Cl)cn2)c(OC(C)C)c1
12153,N(C(Nc1ccc(S(=O)(N)=O)cc1)=O)c1ccc(F)cc1
12154,C(C(=O)N1C[C@H](N(c2ncnc3c2cc[nH]3)C)[C@H](C)CC1)C#N
12155,c1cc(O)ccc1C(CC)C(CC)c1ccc(O)cc1
12156,c1cc(C2=C(Nc3cc(Cl)c(O)cc3)C(=O)NC2=O)c([N+](=O)[O-])cc1
12157,C1C(O)C(C=CC(CCCCC)O)C(CCCCCCC(=O)O)C1=O
12158,c1cc(F)ccc1-c1noc(C2CCCN(C(=O)c3ccc(F)cc3)C2)n1
12159,N1(C)[C@H]2Cc3c(c(O)c(OC)cc3)[C@@]3(CC(=O)C(OC)=C[C@H]23)CC1
12160,C1CN(CCCOc2c(OC)cc3c(c2)ncnc3Nc2ccc(NC(=O)c3ccccc3)cc2)CCO1
12161,C(NC(C)(c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C)C)(c1nnc(C)o1)=O
12162,O=C1C=CC2(C)C3C(C4CCC(NC(OCC(F)(F)F)=O)C4(C)CC3)CCC2N1C
12163,O=C(c1n2c(cc1)C(C(=O)O)CC2)c1ccccc1
12164,C1(=O)C(C(N)=O)=C(O)[C@]2(O)[C@H]([C@@H]1N(C)C)[C@@H](O)[C@H]1C(=C(O)c3c(cccc3O)[C@@]1(C)O)C2=O
12165,c1(CC(=O)O)c2cc(OC)ccc2n(C(=O)c2ccc(Cl)cc2)c1C
12166,C1c2c(ccc(C(C(=O)O)C)c2)Sc2ccccc2C1=O
12167,C1(=O)NCCc2[nH]c(-c3ccncc3)cc21
12168,C(n1c(-c2ccc(F)cc2)c(-c2ccccc2)c(C(=O)Nc2ccccc2)c1C(C)C)CC(O)CC(O)CC(O)=O
12169,C(\c1ccc(S(=O)C)cc1)=C1/C(C)=C(CC(=O)O)c2cc(F)ccc21
12170,CC12C(C(=O)C)(OC(=O)C)CCC1C1C(F)(C(O)C2)C2(C)C=CC(=O)C=C2C(C)C1
12171,c1cccc([C@H](NC([C@@H]([C@H](O)C(=O)NO)CC(C)C)=O)C(OC2CCCC2)=O)c1
12172,C1[C@H]2NC(=O)C=C[C@]2(C)[C@@H]2[C@@H](C1)[C@@H]1CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC2
12173,c1cc(CCN(C(c2ccc(CN(CC)CC)cc2)=O)[C@H]2CNCC2)c(OC)cc1
12174,c1c(Cl)c(O)c2c(c1Cl)cccn2
12175,[C@@]12(C(O)=O)CC[C@@]3(C)[C@@]4(C)[C@@H]([C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC4)CC=C3[C@@H]1[C@@H](C)[C@H](C)CC2
12176,N1c2ccccc2Sc2ccccc21
12177,C(c1ccc(O)c(O)c1)=CC(=O)O
12178,OC(CCCCC1C2NC(=O)NC2CS1)=O
12179,N1[C@H](C)CN(c2c(F)c3c(c(=O)c(C(=O)O)cn3C3CC3)c(N)c2F)C[C@@H]1C
12180,c1cc2c(c(OC)c3c(c2)ccc(=O)o3)o1
12181,S1[C@H](c2c(Cl)cc(Cl)cc2)CS/C1=C(/C#N)n1cncc1
12182,C1(CC)=C(C)CN(C(=O)NCCc2ccc(S(=O)(NC(NC3CCC(C)CC3)=O)=O)cc2)C1=O
12183,C12N3CC4=CCOC5CC(=O)N6C(C1(CC3)c1c6cc(OC)c(OC)c1)C5C4C2
12184,CN(C)CCOc1ccc(-c2[nH]c(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)n2)cc1
12185,C(CC([O-])=O)(C[N+](C)(C)C)O
12186,C1(C2CCC(c3ccc(Cl)cc3)CC2)=C(O)c2c(cccc2)C(=O)C1=O
12187,O1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@H](O)[C@H]1CO
12188,c1c2c(ccc1[C@H]1Oc3cc(O)cc(O)c3C(=O)[C@@H]1O)O[C@H](CO)[C@@H](c1cc(OC)c(O)cc1)O2
12189,C12OC(C)(C)OC1C1C(COS(N)(=O)=O)(OC2)OC(C)(C)O1
12190,c1(N2CCN(C)CC2)ccc(-c2[nH]c3c(N4CCN(Cc5cc(C)on5)CC4)c(Br)cnc3n2)cc1
12191,C1CNCCC1C(c1ccccc1)(O)c1ccccc1
12192,n1(C2C[C@@H]3N(CC[C@H](NC(C4CCC(F)(F)CC4)=O)c4ccccc4)[C@@H](CC3)C2)c(C(C)C)nnc1C
12193,Brc1c(NC(N[C@@H]2CCN(c3ncc(C(F)(F)F)cc3)C2)=O)cccc1
12194,c1([N+]([O-])=O)cnc(C)n1CC(C)O
12195,N(C(CC(C)C)C(=O)NC(C(NC(C=O)CC(C)C)=O)CC(C)C)C(=O)OCc1ccccc1
12196,c12c(nc[nH]1)[nH]cnc2=S
12197,Nc1nccc(-c2sc(C(C)(C)C)nc2-c2cccc(NS(=O)(c3c(F)cccc3F)=O)c2F)n1
12198,c1c(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2)ccc(OC)c1
12199,c1(C(F)(F)F)cc(C(F)(F)F)cc(-c2nn(C=CC(=O)NNc3nccnc3)cn2)c1
12200,c1(C2=C(c3ccccc3)C(=O)OC2)ccc(S(=O)(C)=O)cc1
12201,c1cccc2c1c1n(CC(C)C)cnc1c(N)n2
12202,[C@H]1(O)[C@@H]2[C@H](OC1)[C@@H](O)CO2
12203,[C@H]1(O)[C@H](n2c(=O)nc(N)nc2)O[C@H](CO)[C@H]1O
12204,c1(C(N(CCCN)C(C(C)C)c2n(Cc3ccccc3)c(=O)c3ccc(Cl)cc3n2)=O)ccc(C)cc1
12205,c12c(N)ncnc1n(C1CCCC1)nc2-c1cc2cc[nH]c2nc1
12206,C1(=NCC)N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1
12207,C1N(Cc2cccc(NC(Nc3cnc(C)cc3)=O)c2F)CCN(C(OC)=O)C1
12208,c1cc(NC(C(=O)c2cn(Cc3ccc(Cl)cc3)c3ccccc23)=O)ccn1
12209,C(C1CCCC1)(n1ncc(-c2c3c(ncn2)[nH]cc3)c1)CC#N
12210,c1cc(S(c2cc3c(c(N4CCNCC4)ccc3)nc2)(=O)=O)ccc1
12211,O=S(=O)(NC(C(=O)OC)CCCN=C(N)N)c1ccc(C)cc1
12212,c1(CC(CC(C(NC(COc2c(C)cccc2C)=O)Cc2ccccc2)O)NC(=O)C(N2C(=O)NCCC2)C(C)C)ccccc1
12213,C(=O)(OCC(C)C)C1=C(C)NC(C)=C(C(OC)=O)C1c1ccccc1[N+]([O-])=O
12214,ClCCN(C(NC1CCCCC1)=O)N=O
12215,O1C(C)(C)OC2C1(COS(=O)(N)=O)OCC1OC(C)(C)OC12
12216,C1(C(NC2CC(=O)OC2OCC)=O)CCCN1C(=O)C(C(C)(C)C)NC(=O)c1ccc(N)c(Cl)c1
12217,C(c1ccccc1)C(NC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(C)NC(CN1CCOCC1)=O)C(C1(C)OC1)=O
12218,c1ccc(-c2ccc(Cn3c(CCC)nc(C(C)(C)O)c3C(OCc3oc(=O)oc3C)=O)cc2)c(-c2nn[nH]n2)c1
12219,c1c(N2CCN(CC(O)C(c3ccccc3)c3ccccc3)CC2)cc(Cl)cc1
12220,C(c1n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccccc1)(C)C
12221,C(COC)(NC(=O)C(COC)NC(c1cnc(C)s1)=O)C(NC(Cc1ccccc1)C(C1(C)OC1)=O)=O
12222,C1N(S(=O)(C)=O)CCN(C2CCN(c3c(CC)cc(Nc4nc(-c5n6c(cccc6)nc5-c5ccc(OC)c(C(Nc6c(F)cccc6F)=O)c5)ccn4)c(OC)c3)CC2)C1
12223,c1(Cl)ccc(C(=O)NS(=O)(c2ccc(Br)s2)=O)c(Cl)c1
12224,c1cc(Cl)ccc1C1=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cc(S(=O)(=O)C(F)(F)F)c(N[C@@H](CSc5ccccc5)CCN5CCOCC5)cc4)cc3)CC2)CC(C)(C)CC1
12225,[C@@]12(C)[C@H]([C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC1)CC[C@@H]2C(=O)C
12226,c1cccc2c1onc2CS(N)(=O)=O
12227,C1OC(=O)C(c2ccccc2)=C1c1ccc(S(=O)(=O)C)cc1
12228,O=S(=O)(N)c1c(Cl)cc2c(c1)S(=O)(=O)NCN2
12229,c12c(=O)c3ccccc3oc1cccc2
12230,c1ccc(N2CCN(CCCC(c3ccc(F)cc3)=O)CC2)nc1
12231,C#Cc1cc(Nc2c3cc4c(cc3ncn2)OCCOCCOCCO4)ccc1
12232,C1[C@H]2[C@@H]3CC[C@](C#C)(O)[C@@]3(C)CC[C@@H]2c2ccc(OC)cc2C1
12233,C1C(OC(=O)C(c2ccccc2)O)CC(C)(C)CC1C
12234,C12=CC(=O)C(NCCN(C)C)=C(C1=O)C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(=O)N)[C@@H](OC)/C=C\C=C(/C)C(=O)N2
12235,c1c2c(oc(N)n2)ccc1Cl
12236,C(CCN(C)C)=C1c2ccccc2Sc2c1cc(Cl)cc2
12237,C1COCC(C)N1c1nc(N2CCOCC2C)nc2nc(-c3ccc(OC)c(CO)c3)ccc21
12238,c1(O)cc(C=CC(=O)OCCc2ccccc2)ccc1O
12239,N1CNc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
12240,CC[C@H](C)C(=O)O[C@@H]1[C@H]2C(=CCC1)C=C[C@H](C)[C@@H]2CC[C@H]1OC(=O)C[C@H](O)C1
12241,[C@@H]1(O)[C@@H](CO)O[C@@H](Oc2cc3c(cc2O)oc(=O)cc3)[C@H](O)[C@H]1O
12242,C(=O)(NC(C(c1ccc(S(C)(=O)=O)cc1)O)CO)C(Cl)Cl
12243,c12c(c(Cl)c(Cl)c(Cl)c1Cl)C(=O)CC2=O
12244,[C@@H]12[C@H](O)C[C@@H]3C[C@H](O)CC[C@]3(C)[C@H]1CC[C@@]1(C)[C@H]2CC[C@@H]1[C@H](C)CCC(=O)O
12245,c1(Cn2c3cccc(OCC(O)=O)c3c(C(=O)C(N)=O)c2CC)ccccc1
12246,OC(=O)CCC(NC(c1ccc(CCc2c[nH]c3nc(N)[nH]c(=O)c32)cc1)=O)C(O)=O
12247,n1n(C)cc(-c2ccc3ncc(Cc4cc5c(nccc5)cc4)n3n2)c1
12248,CCS(c1cc(-c2c3c([nH]c4c3cc(C)cn4)c(C)c(C(=O)NC3CCN(C)CC3)c2)ccc1)(=O)=O
12249,C12C(C)(C(C(C)CCC(=O)O)CC1)CCC1C3(C)CCC(O)CC3CC(O)C21
12250,O=C(c1n(C(c2ccccc2)C)cnc1)OCC
12251,O=C1C(OC)=CC2C3(c4c(O)c(OC)ccc4CC2N(C)CC3)C1
12252,C(C(=O)O[C@]1(C(SCF)=O)[C@H](C)C[C@H]2[C@H]3[C@@](F)([C@]4(C)C(=CC(=O)C=C4)[C@@H](F)C3)[C@@H](O)C[C@@]21C)C
12253,[C@@]12(CC)C=CCN3[C@@H]1[C@]1(CC3)[C@@H](N(C)c3cc(OC)c([C@@]4(C(=O)OC)C[C@H]5CN(CCc6c7ccccc7[nH]c64)C[C@](O)(CC)C5)cc31)[C@](C(=O)OC)(O)[C@@H]2OC(C)=O
12254,n1c(C(=O)N)c2n(c(=O)n(C)nn2)c1
12255,C12C(C1)C1(OC(=O)CC1)C1(C)C2C2C3CC3C3=CC(=O)CCC3(C)C2CC1
12256,[C@H]1(O)[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO
12257,c1ccncc1-c1ccnc(Nc2c(C)ccc(NC(c3ccc(CN4CCN(C)CC4)cc3)=O)c2)n1
12258,C1(O)C(O)C(n2c(O)c(C(N)=O)nc2)OC1CO
12259,CC(CC(C(NC(C(=O)NC)Cc1c[nH]c2c1cccc2)=O)CC(NO)=O)C
12260,O[C@@H]1[C@@H](CO)O[C@@H](n2c(=O)[nH]c(=O)c(C(F)(F)F)c2)C1
12261,c1c(SCCN2CCCC2)sc(NC(=O)[C@]2(c3ccc(S(=O)(C4CC4)=O)cc3)C[C@H]2C2CCCCC2)n1
12262,C(C(N1CCCC1c1[nH]c(-c2ccc(-c3ccc(-c4[nH]c(C5N(C(=O)C(NC(OC)=O)C(C)C)CCC5)nc4)cc3)cc2)cn1)=O)(C(C)C)NC(OC)=O
12263,C(CC(C)C1C2(C)CCCC(=CC=C3C(=C)C(O)CC(O)C3)C2CC1)CC(C)(O)C
12264,OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1
12265,c1c(Oc2c(C)cc(-n3c(=O)[nH]c(=O)n(C)c3=O)cc2)ccc(SC(F)(F)F)c1
12266,c1c(OC)c(OC)c(OC)cc1Nc1ncc(F)c(Nc2ccc3c(n2)N(COP(O)(O)=O)C(=O)C(C)(C)O3)n1
12267,C1OCCN(CC[C@@H](C(N[C@@H](Cc2ccccc2)CC[C@H](Cc2ccccc2)NC(OCc2scnc2)=O)=O)NC(N(C)Cc2nc(C(C)C)sc2)=O)C1
12268,c1(OC)ccc(S(=O)(=O)N)cc1C(NC[C@@H]1CCCN1CC)=O
12269,c12c(nc(N3CCC(C)N(C(=O)c4c(-n5nccn5)ccc(C)c4)CC3)o1)cc(Cl)cc2
12270,OC1(C)C(CC)OC(=O)C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C1O
12271,c1c(C(c2ccc(C)cc2)=O)cc(O)c(O)c1[N+]([O-])=O
12272,C(=O)([C@@H]1O[Sb](=O)(O[Sb]2(=O)O[C@@H](C(=O)O)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@H]([C@@H](CO)O)[C@@H]1O)O
12273,c1(C(NOCCO)=O)cc2n(C)cnc2c(F)c1Nc1ccc(Br)cc1F
12274,C1(=O)[C@H](CCCCCCC(O)=O)[C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C1
12275,C(=O)(NC(Cc1ccccc1)C(O)C(=O)N(C)C)c1[nH]c2c(cc(Cl)cc2)c1
12276,O=c1n([C@H]2[C@H](O)[C@H](O)[C@@H](C)O2)cc(F)c(=O)[nH]1
12277,O1Cc2c(OCCN3CCCC3)ccc(c2)Nc2nc(ccn2)-c2cc(ccc2)COC/C=C/C1
12278,O=C1C2(C)C(C3CC(=C)C4=CC(=O)C=CC4(C)C3CC2)CC1
12279,C(=C/C(Nc1c(OC)cc2c(c(Nc3ccc(F)c(Cl)c3)ncn2)c1)=O)\CN1CCCCC1
12280,c1cnc(NC(=O)CN2CCN(c3c(Cl)cnc4c3[nH]c(-c3ccc(N(C)C)cc3)n4)CC2)s1
12281,c1(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc2c(c(O)c1)C(=O)C[C@@H](c1cc(O)c(OC)cc1)O2
12282,C1(C(=O)OCCOC)=C(C)NC(C)=C(C(OC/C=C/c2ccccc2)=O)C1c1cc([N+]([O-])=O)ccc1
12283,n1c2c(c(CC)c3c1-c1cc4c(c(=O)n1C3)COC(=O)C4(CC)O)cc(O)cc2
12284,C(OC(=O)C)C(C1(O)CCC2C3C(C4(C)C(=CC(=O)CC4)CC3)C(=O)CC12C)=O
12285,O=C(O[C@H](C)COc1cn2c(c(Oc3c(F)c4cc(C)[nH]c4cc3)ncn2)c1C)[C@H](C)N
12286,c1(N)ncc(-c2cc3c(cc2)ncc2c3n(-c3cccc(C(F)(F)F)c3)c(=O)cc2)cc1
12287,C(N(CCCl)c1ccc(C[C@H](N)C(=O)O)cc1)CCl
12288,C12(O)C(c3cc(O)c(O)cc3C1)c1c(c(O)c(O)cc1)OC2
12289,O([C@H](C)c1c(Cl)ccc(F)c1Cl)c1c(N)ncc(-c2cn(C3CCNCC3)nc2)c1
12290,c1cc(-c2noc(-c3c(F)cccc3)n2)cc(C(=O)O)c1
12291,C12C(N(C)C)C(=O)C(C(N)=O)=C(O)C1(O)C(=O)C1=C(O)c3c(O)cccc3C(O)(C)C1C2O
12292,C1(/C=C/C(C)=C/C=C/C(=C/C(=O)O)C)=C(C)CCCC1(C)C
12293,c1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1
12294,C12=C(C(=O)C(N)=C(C)C1=O)[C@@H](COC(=O)N)[C@@]1(OC)[C@@H]3[C@H](CN21)N3
12295,c1cc(Cl)ccc1C(n1c(C)c(CC(=O)N2CCOCC2)c2c1ccc(OC)c2)=O
12296,c1c(C(c2c3cc(NS(=O)(=O)CC)ccc3[nH]c2O)=Nc2ccc(CN3CCCCC3)cc2)cccc1
12297,c1(SC)ccc2c(c1)N(CCC1CCCCN1C)c1c(cccc1)S2
12298,C1(n2ccc(N)nc2=O)CCC(CO)O1
12299,S(c1ccc(CN(C)C)cc1)(=O)(=O)n1cc(/C=C/C(NO)=O)cc1
12300,FC(c1c([N+](=O)[O-])ccc(NC([C@@](COc2ccc(NC(=O)C)cc2)(C)O)=O)c1)(F)F
12301,c1c(CSC(CCCCC(O)=O)CCSCc2ccccc2)cccc1
12302,C1C(O)CCC2(C)C3CCC4(C)C(C3CCC12)CCC4=O
12303,c1c(NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)ccc(Oc2ccnc(C(=O)NC)c2)c1
12304,c1(C(=O)NC(C(C)O)C(=O)NC(CC(C)C)B(O)O)nc(-c2ccccc2)ccc1
12305,C1=CC(=O)N(CCCCCCN[C@@H]2[C@@]3(C)CC[C@H]4[C@@H](CCc5cc(OC)ccc54)[C@@H]3CC2)C1=O
12306,CC(OC(=O)N[C@@H]1C(=O)N2C[C@H](OC(=O)N3Cc4c(F)cccc4C3)C[C@H]2C(=O)N[C@@]2(C(=O)NS(=O)(C3CC3)=O)[C@@H](C2)/C=C\CCCCC1)(C)C
12307,c1c(-c2c(C)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)ccc(Cl)c1
12308,CC1C2C34C(C(C)C(OC(CCC(=O)O)=O)OC3OC(C)(CC2)OO4)CC1
12309,O=C1CC[C@@H]2[C@H]3CC[C@@]4(CC)[C@H]([C@@H]3CCC2=C1)CC[C@@]4(O)C#C
12310,c12c(ccc3c(=O)cc(N4CCOCC4)oc13)cccc2
12311,c1nc(/C=C/c2n[nH]c3cc(Sc4ccccc4C(=O)NC)ccc23)ccc1
12312,O(CCn1cnc2c1ncnc2N)CP(OCOC(C(C)(C)C)=O)(OCOC(C(C)(C)C)=O)=O
12313,O=C(c1ccc(Nc2ncc3c(n2)-c2c(cc(Cl)cc2)C(c2c(F)cccc2OC)=NC3)cc1OC)O
12314,O=[N+](c1cccc(C2C(C(OCCOC)=O)=C(C)NC(C)=C2C(=O)OC/C=C/c2ccccc2)c1)[O-]
12315,c1ccc2c(c1OCC(c1ccccc1)=O)cc[nH]c2=O
12316,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
12317,c12c3c4c5nc6n(ccc(C)c6)c5c(c(O)c4c(O)c1C)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)/C=C/O[C@](C)(C3=O)O2
12318,[C@@H]12C(=C[C@H](C)C[C@@H]1OC(C(C)(C)CC)=O)C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1
12319,c1cc(-c2cc(N)c(C(N)=O)s2)cs1
12320,O=C1NN=C(c2cc3[nH]c(-c4ccc(OC)cc4)nc3cc2)C(C)C1
12321,C1(=O)O[C@H]([C@H](COC(CCCCCCCCCCCCCCC)=O)O)C(O)=C1O
12322,C(=O)(c1ccccc1)COc1c2cc[nH]c(=O)c2ccc1
